koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,ra,dec,koi_kepmag,koi_kmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_eccen,koi_sma,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_incl,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_max_mult_ev,koi_max_sngle_ev,koi_tce_plnt_num,koi_bin_oedp_sig,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_disposition,k2_name,k2_hostname
5220.0,100.0,-100.0,0.828,0.01,-0.01,,,,4.545,0.029,-0.029,,,,130.8783479,24.4229559,12.572,10.381,12.3271,,,,,,12.550896,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-348 c,K2-348
5274.0,122.0,-122.0,0.786068,,,0.9,,,4.60139,,,,,,199.0996546,-14.4447454,14.585,12.204,14.1826,,,,,,9.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-349 b,K2-349
4385.0,29.0,-31.0,0.49,0.0,0.0,0.54,0.01,-0.01,4.78,0.01,-0.01,-0.66,0.04,-0.04,199.0996546,-14.4447454,14.585,12.204,14.1826,,,,,,9.032178,0.000874,-0.000874,1.38,0.1,-0.07,,,,,,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-349 b,K2-349
,,,0.825,0.035,-0.028,,,,,,,,,,199.0996546,-14.4447454,14.585,12.204,14.1826,,,,,,9.0333,0.0016,-0.0012,2.75,0.29,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-349 b,K2-349
4402.71,95.55,-93.27,0.619575,0.028977,-0.028268,0.701968,0.070197,-0.070197,,,,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,2.399964,0.000198,-0.000204,1.32,0.08,-0.08,0.13,0.031,211.0,37.4,-32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 b,K2-35
4426.0,135.0,-135.0,0.601,0.086,-0.086,0.663,0.088,-0.088,4.697,0.065,-0.065,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,2.39991,0.00035,-0.00035,1.08,0.2,-0.2,,0.0306,132.0,43.0,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 b,K2-35
4326.0,,,0.67,,,,,,,,,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,2.3996463,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 b,K2-35
4680.0,60.0,-60.0,0.72,0.04,-0.04,0.76,0.04,-0.04,4.56,0.1,-0.1,0.04,0.04,-0.04,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,2.39984,0.00039,-0.00039,1.4,0.17,-0.17,,0.032,217.4,25.5,-25.5,979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 b,K2-35
,,,0.603,0.015,-0.042,,,,,,,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,2.39901,0.00022,-0.0002,1.27,0.1,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 b,K2-35
4426.0,135.0,-135.0,0.601,0.086,-0.086,0.663,0.088,-0.088,4.697,0.065,-0.065,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.60906,0.00055,-0.00055,1.69,0.29,-0.29,,0.0539,42.0,13.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
,,,0.603,0.015,-0.042,,,,,,,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.60871,0.00028,-0.00023,1.9,0.14,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
4323.44,81.88,-81.88,0.779092,,,0.68,,,4.4874,,,0.054,0.079,-0.079,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.60967748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
4523.0,43.0,-47.0,0.69,0.02,-0.02,,,,,,,0.05,0.15,-0.14,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.6084,0.00055,-0.00055,2.2,0.4,-0.4,,,,,,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
4680.0,60.0,-60.0,0.72,0.04,-0.04,0.76,0.04,-0.04,4.56,0.1,-0.1,0.04,0.04,-0.04,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.60912,0.00071,-0.00071,2.09,0.33,-0.24,,0.0564,70.1,8.2,-8.2,737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
4402.71,95.55,-93.27,0.619575,0.028977,-0.028268,0.701968,0.070197,-0.070197,,,,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.608352,0.000335,-0.000338,1.93,0.13,-0.11,0.12,0.055,68.0,12.1,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
4326.0,,,0.67,,,,,,,,,,,,170.1031027,1.2858679,14.166,11.423,13.9152,,,,,,5.6089465,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-35 c,K2-35
5789.0,46.0,-50.0,1.04,0.06,-0.05,0.98,0.02,-0.02,4.39,0.05,-0.04,-0.02,0.03,-0.03,204.0355092,-14.0092516,13.449,11.776,13.3115,,,,,,4.163873,2.2e-05,-2.3e-05,1.54,0.15,-0.11,,,,,,1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-350 b,K2-350
,,,1.006,0.227,-0.029,,,,,,,,,,204.0355092,-14.0092516,13.449,11.776,13.3115,,,,,,19.9901,0.0022,-0.002,2.81,0.66,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-350 c,K2-350
5799.0,126.23,-123.2,0.977396,0.056599,-0.038869,1.04,0.133839,-0.12212,4.47496,0.079933,-0.072882,,,,204.0355092,-14.0092516,13.449,11.776,13.3115,,,,,,19.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-350 c,K2-350
5789.0,46.0,-50.0,1.04,0.06,-0.05,0.98,0.02,-0.02,4.39,0.05,-0.04,-0.02,0.03,-0.03,204.0355092,-14.0092516,13.449,11.776,13.3115,,,,,,19.991944,0.000123,-0.000194,2.74,0.25,-0.18,,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-350 c,K2-350
5769.0,39.0,-37.0,1.05,0.07,-0.06,1.02,0.02,-0.02,4.4,0.06,-0.06,0.08,0.02,-0.02,206.6522408,-11.8049588,14.195,12.497,13.9854,,,,,,7.806164,0.000673,-0.000623,2.54,0.25,-0.19,,,,,,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-351 b,K2-351
5739.0,122.0,-122.0,1.03974,,,1.03,,,4.41706,,,,,,206.6522408,-11.8049588,14.195,12.497,13.9854,,,,,,7.80651068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-351 b,K2-351
,,,1.103,0.019,-0.059,,,,,,,,,,206.6522408,-11.8049588,14.195,12.497,13.9854,,,,,,7.80692,0.00062,-0.00065,3.03,0.17,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-351 b,K2-351
5739.0,122.0,-122.0,1.03974,,,1.03,,,4.41706,,,,,,206.6522408,-11.8049588,14.195,12.497,13.9854,,,,,,7.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-351 b,K2-351
5791.0,81.0,-81.0,0.95,0.02,-0.02,0.98,0.04,-0.04,4.47,0.03,-0.03,-0.05,0.07,-0.07,140.4451478,18.469628,11.125,9.691,11.1147,,,,,,3.665912,0.000273,-0.000295,1.37,0.1,-0.07,,,,,,1160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-352 b,K2-352
5930.0,120.0,-120.0,0.923,0.014,-0.014,,,,4.497,0.024,-0.024,,,,140.4451478,18.469628,11.125,9.691,11.1147,,,,,,8.236486,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-352 c,K2-352
5791.0,81.0,-81.0,0.95,0.02,-0.02,0.98,0.04,-0.04,4.47,0.03,-0.03,-0.05,0.07,-0.07,140.4451478,18.469628,11.125,9.691,11.1147,,,,,,8.234885,0.000508,-0.000475,1.92,0.13,-0.07,,,,,,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-352 c,K2-352
5791.0,81.0,-81.0,0.95,0.02,-0.02,0.98,0.04,-0.04,4.47,0.03,-0.03,-0.05,0.07,-0.07,140.4451478,18.469628,11.125,9.691,11.1147,,,,,,14.871387,0.000916,-0.000936,2.23,0.13,-0.09,,,,,,727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-352 d,K2-352
5930.0,120.0,-120.0,0.923,0.014,-0.014,,,,4.497,0.024,-0.024,,,,140.4451478,18.469628,11.125,9.691,11.1147,,,,,,14.869943,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-352 d,K2-352
3510.0,157.0,-157.0,0.421881,0.012768,-0.012768,0.415947,0.020435,-0.020435,4.80673,0.004941,-0.004941,,,,129.1299193,10.1472175,15.296,10.964,14.3753,,,,,,3.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-354 b,K2-354
3669.0,88.0,-82.0,0.41,0.01,-0.01,0.43,0.01,-0.01,4.86,0.01,-0.01,-0.04,0.2,-0.24,129.1299193,10.1472175,15.296,10.964,14.3753,,,,,,3.793306,0.000324,-0.000343,1.56,0.08,-0.08,,,,,,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-354 b,K2-354
5790.0,177.0,-147.0,0.92,0.04,-0.03,0.96,0.05,-0.06,4.49,0.03,-0.04,-0.12,0.15,-0.18,124.6426189,13.5027816,13.707,12.016,13.5297,,,,,,5.7385647,0.0013939,-0.0011048,2.25,0.22,-0.16,,0.0632,,,,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-355 b,K2-355
5568.0,178.0,-150.0,0.86,0.03,-0.03,0.9,0.05,-0.06,4.52,0.03,-0.04,-0.11,0.15,-0.17,128.3219134,13.6613758,13.268,11.508,13.148,,,,,,21.0267366,0.0036912,-0.0038993,2.29,0.15,-0.12,,0.1599,,,,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-356 b,K2-356
5794.0,210.0,-169.0,1.0,0.05,-0.05,0.98,0.07,-0.07,4.43,0.04,-0.04,-0.02,0.14,-0.16,131.9386628,16.3289144,13.748,11.952,13.4792,,,,,,16.3488637,0.0013811,-0.0014022,3.72,0.23,-0.21,,0.145,,,,735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-357 b,K2-357
5650.0,193.0,-152.0,0.91,0.04,-0.04,0.93,0.06,-0.06,4.49,0.03,-0.04,-0.07,0.15,-0.16,133.8081054,18.9497263,13.699,11.989,13.5733,,,,,,11.2510285,0.0018188,-0.0017892,2.68,0.17,-0.14,,0.0863,,,,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-358 b,K2-358
4953.0,71.0,-71.0,0.75,0.02,-0.02,0.81,0.02,-0.02,4.598,0.017,-0.017,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.422647,4.5e-05,-4.5e-05,1.45,0.12,-0.12,,0.02308,570.0,45.0,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4836.0,100.0,-100.0,0.717,0.031,-0.031,0.76,0.03,-0.03,4.55,0.084,-0.084,0.0,0.046,-0.046,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.422586,2.9e-05,-2.9e-05,1.291,0.081,-0.038,,,492.0,64.0,-57.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
,,,0.729,0.023,-0.012,,,,,,,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.422602,1.9e-05,-1.9e-05,1.407,0.073,-0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4944.0,50.0,-50.0,0.745987,0.018587,-0.020508,0.800265,0.023373,-0.026911,4.7,0.1,-0.1,-0.03,0.08,-0.08,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.422619,3.9e-05,-3.9e-05,1.46748911,0.21646662,-0.11488314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4886.0,,,0.74,,,,,,,,,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.4226108,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4924.0,60.0,-60.0,0.74,0.04,-0.04,0.8,0.04,-0.04,4.65,0.1,-0.1,-0.03,0.04,-0.04,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.42266,5e-05,-5e-05,1.32,0.09,-0.09,,0.023,546.3,63.5,-63.5,1232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4916.0,37.0,-37.0,0.718,0.008,-0.006,0.79,0.01,-0.01,,,,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.422614,3.8e-05,-3.8e-05,1.43,0.08,-0.08,0.093,0.02288,519.0,20.0,-20.0,1328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4916.0,35.0,-37.0,0.718,0.008,-0.006,0.79,0.01,-0.01,4.621,0.005,-0.004,-0.09,0.06,-0.04,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,1.422614,3.8e-05,-3.8e-05,1.43,0.08,-0.08,0.0,0.0223,529.0,23.0,-23.0,1224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 b,K2-36
4944.0,50.0,-50.0,0.745987,0.018587,-0.020508,0.800265,0.023373,-0.026911,4.7,0.1,-0.1,-0.03,0.08,-0.08,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.340883,8.8e-05,-8.9e-05,3.58036658,14.01969024,-1.05257317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4953.0,71.0,-71.0,0.726,0.052,-0.052,0.81,0.02,-0.02,4.598,0.017,-0.017,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.3410507,2.57e-05,-2.57e-05,3.12,0.22,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4916.0,37.0,-37.0,0.718,0.008,-0.006,0.79,0.01,-0.01,,,,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.340888,8.6e-05,-8.6e-05,3.2,0.3,-0.3,0.089,0.05528,89.0,3.4,-3.4,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4836.0,100.0,-100.0,0.717,0.031,-0.031,0.76,0.03,-0.03,4.55,0.084,-0.084,0.0,0.046,-0.046,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.340786,7.3e-05,-7.3e-05,2.41,0.25,-0.07,,,84.0,11.0,-10.0,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4953.0,71.0,-71.0,0.75,0.02,-0.02,0.81,0.02,-0.02,4.598,0.017,-0.017,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.34072,0.00011,-0.00011,2.65,0.24,-0.24,,0.05574,97.8,7.8,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4924.0,60.0,-60.0,0.74,0.04,-0.04,0.8,0.04,-0.04,4.65,0.1,-0.1,-0.03,0.04,-0.04,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.34059,0.0001,-0.0001,2.8,0.43,-0.31,,0.0555,93.6,10.9,-10.9,793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4772.39,97.11,-112.25,0.75412,0.045474,-0.0455,0.769,0.099749,-0.079728,4.56911,0.072114,-0.092775,-0.047,0.038,-0.038,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.34107237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4916.0,35.0,-37.0,0.718,0.008,-0.006,0.79,0.01,-0.01,4.621,0.005,-0.004,-0.09,0.06,-0.04,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.340888,8.6e-05,-8.6e-05,3.2,0.3,-0.3,0.0,0.054,90.0,4.0,-4.0,788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
4886.0,,,0.74,,,,,,,,,,,,169.4490102,3.8665038,11.726,9.454001,11.527,,,,,,5.3408934,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-36 c,K2-36
5679.0,60.0,-39.0,0.98,0.025,-0.025,0.958,0.048,-0.048,4.435,0.035,-0.035,0.01,0.1,-0.1,183.7203635,1.9681688,11.746,10.218,11.6477,,,,,,9.79692,0.02961,-0.02961,,,,0.11,0.0883,115.0,5.0,-5.0,912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-360 c,EPIC 201595106
5568.0,220.23,-290.67,1.05771,0.062758,-0.05385,0.982,0.138034,-0.133085,4.38144,0.0839,-0.094428,,,,238.8197061,-21.0269691,11.372,9.623,11.5285,,,,,,23.4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-365 b,K2-365
5561.0,138.0,-138.0,1.051,0.065,-0.061,0.823,0.369,-0.25,4.313,0.15,-0.15,-0.021,0.235,-0.235,238.8197061,-21.0269691,11.372,9.623,11.5285,,,,,,23.448172,0.000766,-0.000996,2.906,0.195,-0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-365 b,K2-365
,,,1.115,0.017,-0.016,,,,,,,,,,238.8197061,-21.0269691,11.372,9.623,11.5285,,,,,,23.44701,0.00093,-0.00089,3.24,0.13,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-365 b,K2-365
5484.0,,,0.87,,,,,,,,,,,,238.8197061,-21.0269691,11.372,9.623,11.5285,,,,,,23.446501,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-365 b,K2-365
5869.0,53.0,-53.0,0.986872,0.051154,-0.03915,,,,4.53,0.1,-0.1,0.02,0.08,-0.08,238.8197061,-21.0269691,11.372,9.623,11.5285,,,,,,23.446873,0.001944,-0.002059,2.89705396,0.32162388,-0.1804416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-365 b,K2-365
,,,0.731,0.038,-0.048,,,,,,,,,,243.6800912,-19.3468837,12.636,9.875,12.1351,,,,,,15.93709,0.00084,-0.00081,1.87,0.13,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-366 b,K2-366
4574.0,,,0.7,,,,,,,,,,,,243.6800912,-19.3468837,12.636,9.875,12.1351,,,,,,15.937378,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-366 b,K2-366
5601.0,138.0,-138.0,0.94,0.065,-0.058,0.825,0.366,-0.255,4.406,0.15,-0.15,-0.216,0.235,-0.235,243.6800912,-19.3468837,12.636,9.875,12.1351,,,,,,15.937039,0.000796,-0.001144,2.359,0.187,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-366 b,K2-366
4348.0,128.0,-128.0,0.625,0.041,-0.046,0.756,0.231,-0.347,4.726,0.15,-0.15,-0.351,0.235,-0.235,337.8588454,-13.2644554,13.794,10.957,13.3983,,,,,,20.645099,0.000995,-0.001375,2.413,0.225,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-367 b,K2-367
4396.0,,,0.68,,,,,,,,,,,,337.8588454,-13.2644554,13.794,10.957,13.3983,,,,,,20.643928,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-367 b,K2-367
,,,0.58,0.059,-0.039,,,,,,,,,,337.8588454,-13.2644554,13.794,10.957,13.3983,,,,,,20.646,0.008,-0.0062,2.38,0.48,-2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-367 b,K2-367
,,,0.577,0.025,-0.04,,,,,,,,,,332.6357627,-11.1661157,13.581,11.042,13.2207,,,,,,5.02629,0.00027,-0.00027,1.322,0.096,-0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-368 b,K2-368
4679.0,,,0.72,,,,,,,,,,,,332.6357627,-11.1661157,13.581,11.042,13.2207,,,,,,5.025831,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-368 b,K2-368
